"","var.WHO","country","month","monthly_VOC_cases","total_monthly_VOC_cases","prop","date.smooth"
"1","Alpha","Africa","2020-01",0,0,0,2020-01-01
"2","Alpha","Africa","2020-02",0,0,0,2020-02-01
"3","Alpha","Africa","2020-03",0,0,0,2020-03-01
"4","Alpha","Africa","2020-04",0,0,0,2020-04-01
"5","Alpha","Africa","2020-05",0,0,0,2020-05-01
"6","Alpha","Africa","2020-06",0,0,0,2020-06-01
"7","Alpha","Africa","2020-07",0,0,0,2020-07-01
"8","Alpha","Africa","2020-08",0,0,0,2020-08-01
"9","Alpha","Africa","2020-09",854.422688547874,877.279397406999,0.973945918567467,2020-09-01
"10","Alpha","Africa","2020-10",0,11175.2244724575,0,2020-10-01
"11","Alpha","Africa","2020-11",531.056577832871,110380.38537243,0.0048111498799452,2020-11-01
"12","Alpha","Africa","2020-12",5141.00387448214,1179637.30052945,0.00435812251119452,2020-12-01
"13","Alpha","Africa","2021-01",50205.4747599708,5335296.3585168,0.00941006298175492,2021-01-01
"14","Alpha","Africa","2021-02",65351.9862355259,6044708.29876473,0.0108114375426323,2021-02-01
"15","Alpha","Africa","2021-03",109860.612975191,12138765.8920547,0.00905039391583451,2021-03-01
"16","Alpha","Africa","2021-04",101326.164244757,16353103.5487079,0.00619614276537513,2021-04-01
"17","Alpha","Africa","2021-05",39408.7459898149,8687397.71743794,0.00453631193961696,2021-05-01
"18","Alpha","Africa","2021-06",22745.2463163312,3172245.54255729,0.00717007747704019,2021-06-01
"19","Alpha","Africa","2021-07",14702.343789209,1614287.44673371,0.00910763682078875,2021-07-01
"20","Alpha","Africa","2021-08",22675.8373138275,595076.369779067,0.0381057599753898,2021-08-01
"21","Alpha","Africa","2021-09",1258.76527283132,103334.826430444,0.0121814234011281,2021-09-01
"22","Alpha","Africa","2021-10",1190.85075571576,31211.7771588029,0.0381538913871137,2021-10-01
"23","Alpha","Africa","2021-11",44.2506571144572,2095.97006049964,0.0211122563000297,2021-11-01
"24","Alpha","Africa","2021-12",116.603778153209,3133.96724214541,0.03720644446602,2021-12-01
"25","Alpha","Africa","2022-01",0,2053.66079719521,0,2022-01-01
"26","Alpha","Africa","2022-02",0,753.226031445786,0,2022-02-01
"27","Alpha","Africa","2022-03",0,1683.11485378036,0,2022-03-01
"28","Alpha","Asia","2020-01",0,0,0,2020-01-01
"29","Alpha","Asia","2020-02",0,0,0,2020-02-01
"30","Alpha","Asia","2020-03",0,0,0,2020-03-01
"31","Alpha","Asia","2020-04",0,0,0,2020-04-01
"32","Alpha","Asia","2020-05",0,0,0,2020-05-01
"33","Alpha","Asia","2020-06",0,0,0,2020-06-01
"34","Alpha","Asia","2020-07",0,0,0,2020-07-01
"35","Alpha","Asia","2020-08",0,0,0,2020-08-01
"36","Alpha","Asia","2020-09",0,877.279397406999,0,2020-09-01
"37","Alpha","Asia","2020-10",2795.2324116445,11175.2244724575,0.250127629966955,2020-10-01
"38","Alpha","Asia","2020-11",5198.45942524483,110380.38537243,0.0470958622558249,2020-11-01
"39","Alpha","Asia","2020-12",62500.9850331032,1179637.30052945,0.0529832220505837,2020-12-01
"40","Alpha","Asia","2021-01",657059.314736526,5335296.3585168,0.123153292822741,2021-01-01
"41","Alpha","Asia","2021-02",1193274.47119885,6044708.29876473,0.197408115035543,2021-02-01
"42","Alpha","Asia","2021-03",1183096.14232614,12138765.8920547,0.097464285319196,2021-03-01
"43","Alpha","Asia","2021-04",1391068.88759017,16353103.5487079,0.0850645190037996,2021-04-01
"44","Alpha","Asia","2021-05",1394598.76632226,8687397.71743794,0.160531244416602,2021-05-01
"45","Alpha","Asia","2021-06",936604.040673106,3172245.54255729,0.295249541092606,2021-06-01
"46","Alpha","Asia","2021-07",914235.504626528,1614287.44673371,0.566339970292378,2021-07-01
"47","Alpha","Asia","2021-08",357506.7026237,595076.369779067,0.600774490098524,2021-08-01
"48","Alpha","Asia","2021-09",88019.3220256546,103334.826430444,0.851787582813634,2021-09-01
"49","Alpha","Asia","2021-10",23885.0492577501,31211.7771588029,0.765257586462473,2021-10-01
"50","Alpha","Asia","2021-11",1266.6908063042,2095.97006049964,0.604345849292452,2021-11-01
"51","Alpha","Asia","2021-12",1114.62410878394,3133.96724214541,0.355659144675967,2021-12-01
"52","Alpha","Asia","2022-01",399.714111569915,2053.66079719521,0.194634923214108,2022-01-01
"53","Alpha","Asia","2022-02",0,753.226031445786,0,2022-02-01
"54","Alpha","Asia","2022-03",0,1683.11485378036,0,2022-03-01
"55","Alpha","Brazil","2020-01",0,0,0,2020-01-01
"56","Alpha","Brazil","2020-02",0,0,0,2020-02-01
"57","Alpha","Brazil","2020-03",0,0,0,2020-03-01
"58","Alpha","Brazil","2020-04",0,0,0,2020-04-01
"59","Alpha","Brazil","2020-05",0,0,0,2020-05-01
"60","Alpha","Brazil","2020-06",0,0,0,2020-06-01
"61","Alpha","Brazil","2020-07",0,0,0,2020-07-01
"62","Alpha","Brazil","2020-08",0,0,0,2020-08-01
"63","Alpha","Brazil","2020-09",0,877.279397406999,0,2020-09-01
"64","Alpha","Brazil","2020-10",0,11175.2244724575,0,2020-10-01
"65","Alpha","Brazil","2020-11",0,110380.38537243,0,2020-11-01
"66","Alpha","Brazil","2020-12",2653.95112818365,1179637.30052945,0.0022498026528938,2020-12-01
"67","Alpha","Brazil","2021-01",42066.2692988129,5335296.3585168,0.00788452345888189,2021-01-01
"68","Alpha","Brazil","2021-02",28996.9912631491,6044708.29876473,0.00479708694447254,2021-02-01
"69","Alpha","Brazil","2021-03",87374.4991086471,12138765.8920547,0.0071979721732534,2021-03-01
"70","Alpha","Brazil","2021-04",67807.9326000716,16353103.5487079,0.00414648708106719,2021-04-01
"71","Alpha","Brazil","2021-05",46880.7133842575,8687397.71743794,0.00539640464372378,2021-05-01
"72","Alpha","Brazil","2021-06",60184.29454544,3172245.54255729,0.0189721425211375,2021-06-01
"73","Alpha","Brazil","2021-07",10107.5393469794,1614287.44673371,0.006261300840461,2021-07-01
"74","Alpha","Brazil","2021-08",1968.58509582357,595076.369779067,0.00330812177360436,2021-08-01
"75","Alpha","Brazil","2021-09",37.6692349935243,103334.826430444,0.000364535716512572,2021-09-01
"76","Alpha","Brazil","2021-10",0,31211.7771588029,0,2021-10-01
"77","Alpha","Brazil","2021-11",0,2095.97006049964,0,2021-11-01
"78","Alpha","Brazil","2021-12",0,3133.96724214541,0,2021-12-01
"79","Alpha","Brazil","2022-01",0,2053.66079719521,0,2022-01-01
"80","Alpha","Brazil","2022-02",0,753.226031445786,0,2022-02-01
"81","Alpha","Brazil","2022-03",0,1683.11485378036,0,2022-03-01
"82","Alpha","Denmark","2020-01",0,0,0,2020-01-01
"83","Alpha","Denmark","2020-02",0,0,0,2020-02-01
"84","Alpha","Denmark","2020-03",0,0,0,2020-03-01
"85","Alpha","Denmark","2020-04",0,0,0,2020-04-01
"86","Alpha","Denmark","2020-05",0,0,0,2020-05-01
"87","Alpha","Denmark","2020-06",0,0,0,2020-06-01
"88","Alpha","Denmark","2020-07",0,0,0,2020-07-01
"89","Alpha","Denmark","2020-08",0,0,0,2020-08-01
"90","Alpha","Denmark","2020-09",0,877.279397406999,0,2020-09-01
"91","Alpha","Denmark","2020-10",0,11175.2244724575,0,2020-10-01
"92","Alpha","Denmark","2020-11",47.8925563045224,110380.38537243,0.000433886474874409,2020-11-01
"93","Alpha","Denmark","2020-12",911.763724655807,1179637.30052945,0.000772918696489661,2020-12-01
"94","Alpha","Denmark","2021-01",3383.97310714351,5335296.3585168,0.000634261506718671,2021-01-01
"95","Alpha","Denmark","2021-02",7258.8775011118,6044708.29876473,0.00120086481304568,2021-02-01
"96","Alpha","Denmark","2021-03",16920.7717880596,12138765.8920547,0.00139394498077724,2021-03-01
"97","Alpha","Denmark","2021-04",21358.3198332468,16353103.5487079,0.00130607133805707,2021-04-01
"98","Alpha","Denmark","2021-05",33521.2589993102,8687397.71743794,0.00385860761641246,2021-05-01
"99","Alpha","Denmark","2021-06",15189.9132753481,3172245.54255729,0.00478837879084948,2021-06-01
"100","Alpha","Denmark","2021-07",1913.37966720466,1614287.44673371,0.00118527816782329,2021-07-01
"101","Alpha","Denmark","2021-08",118.037505394663,595076.369779067,0.000198356902389665,2021-08-01
"102","Alpha","Denmark","2021-09",4.79663757785512,103334.826430444,4.64184026194091e-05,2021-09-01
"103","Alpha","Denmark","2021-10",0,31211.7771588029,0,2021-10-01
"104","Alpha","Denmark","2021-11",0,2095.97006049964,0,2021-11-01
"105","Alpha","Denmark","2021-12",0,3133.96724214541,0,2021-12-01
"106","Alpha","Denmark","2022-01",0,2053.66079719521,0,2022-01-01
"107","Alpha","Denmark","2022-02",0,753.226031445786,0,2022-02-01
"108","Alpha","Denmark","2022-03",0,1683.11485378036,0,2022-03-01
"109","Alpha","Europe","2020-01",0,0,0,2020-01-01
"110","Alpha","Europe","2020-02",0,0,0,2020-02-01
"111","Alpha","Europe","2020-03",0,0,0,2020-03-01
"112","Alpha","Europe","2020-04",0,0,0,2020-04-01
"113","Alpha","Europe","2020-05",0,0,0,2020-05-01
"114","Alpha","Europe","2020-06",0,0,0,2020-06-01
"115","Alpha","Europe","2020-07",0,0,0,2020-07-01
"116","Alpha","Europe","2020-08",0,0,0,2020-08-01
"117","Alpha","Europe","2020-09",0,877.279397406999,0,2020-09-01
"118","Alpha","Europe","2020-10",3109.15899452314,11175.2244724575,0.278218929936128,2020-10-01
"119","Alpha","Europe","2020-11",7930.87802141594,110380.38537243,0.0718504288117557,2020-11-01
"120","Alpha","Europe","2020-12",369182.136573195,1179637.30052945,0.312962413453268,2020-12-01
"121","Alpha","Europe","2021-01",1537826.83143131,5335296.3585168,0.288236440507462,2021-01-01
"122","Alpha","Europe","2021-02",2348426.05768377,6044708.29876473,0.388509410481177,2021-02-01
"123","Alpha","Europe","2021-03",6470059.54866016,12138765.8920547,0.533008017964584,2021-03-01
"124","Alpha","Europe","2021-04",8105499.57187599,16353103.5487079,0.495655124284736,2021-04-01
"125","Alpha","Europe","2021-05",3471864.01851885,8687397.71743794,0.39964372893276,2021-05-01
"126","Alpha","Europe","2021-06",1094371.62474255,3172245.54255729,0.344983265028195,2021-06-01
"127","Alpha","Europe","2021-07",227064.644377722,1614287.44673371,0.140659363260958,2021-07-01
"128","Alpha","Europe","2021-08",74853.51067443,595076.369779067,0.125788074398284,2021-08-01
"129","Alpha","Europe","2021-09",1997.38299740218,103334.826430444,0.0193292335836712,2021-09-01
"130","Alpha","Europe","2021-10",4928.0965350126,31211.7771588029,0.157892211966619,2021-10-01
"131","Alpha","Europe","2021-11",175.055135270492,2095.97006049964,0.0835198644148393,2021-11-01
"132","Alpha","Europe","2021-12",1098.03247932878,3133.96724214541,0.350365014848433,2021-12-01
"133","Alpha","Europe","2022-01",284.904843769597,2053.66079719521,0.138730234398351,2022-01-01
"134","Alpha","Europe","2022-02",264.587197260335,753.226031445786,0.3512719770883,2022-02-01
"135","Alpha","Europe","2022-03",748.75201645447,1683.11485378036,0.444860916516026,2022-03-01
"136","Alpha","France","2020-01",0,0,0,2020-01-01
"137","Alpha","France","2020-02",0,0,0,2020-02-01
"138","Alpha","France","2020-03",0,0,0,2020-03-01
"139","Alpha","France","2020-04",0,0,0,2020-04-01
"140","Alpha","France","2020-05",0,0,0,2020-05-01
"141","Alpha","France","2020-06",0,0,0,2020-06-01
"142","Alpha","France","2020-07",0,0,0,2020-07-01
"143","Alpha","France","2020-08",0,0,0,2020-08-01
"144","Alpha","France","2020-09",0,877.279397406999,0,2020-09-01
"145","Alpha","France","2020-10",1508.79202335164,11175.2244724575,0.135012234167664,2020-10-01
"146","Alpha","France","2020-11",2058.30314460905,110380.38537243,0.0186473632762217,2020-11-01
"147","Alpha","France","2020-12",16699.3291414385,1179637.30052945,0.0141563251127643,2020-12-01
"148","Alpha","France","2021-01",241756.305390002,5335296.3585168,0.0453126291670908,2021-01-01
"149","Alpha","France","2021-02",555406.604832604,6044708.29876473,0.0918831112075506,2021-02-01
"150","Alpha","France","2021-03",1166185.3950283,12138765.8920547,0.0960711661629139,2021-03-01
"151","Alpha","France","2021-04",1343255.25774319,16353103.5487079,0.0821406929725775,2021-04-01
"152","Alpha","France","2021-05",444535.013936256,8687397.71743794,0.0511701004598829,2021-05-01
"153","Alpha","France","2021-06",112805.236798616,3172245.54255729,0.0355600584145446,2021-06-01
"154","Alpha","France","2021-07",17767.1214551207,1614287.44673371,0.0110061696205778,2021-07-01
"155","Alpha","France","2021-08",7554.89967720493,595076.369779067,0.0126956808585927,2021-08-01
"156","Alpha","France","2021-09",449.034245811196,103334.826430444,0.00434542991286142,2021-09-01
"157","Alpha","France","2021-10",23.4865533852257,31211.7771588029,0.000752490102236987,2021-10-01
"158","Alpha","France","2021-11",166.198134949444,2095.97006049964,0.0792941359619545,2021-11-01
"159","Alpha","France","2021-12",415.194907437514,3133.96724214541,0.13248221036072,2021-12-01
"160","Alpha","France","2022-01",748.806005244982,2053.66079719521,0.364620100002719,2022-01-01
"161","Alpha","France","2022-02",0,753.226031445786,0,2022-02-01
"162","Alpha","France","2022-03",844.750964335963,1683.11485378036,0.50189739722076,2022-03-01
"163","Alpha","Germany","2020-01",0,0,0,2020-01-01
"164","Alpha","Germany","2020-02",0,0,0,2020-02-01
"165","Alpha","Germany","2020-03",0,0,0,2020-03-01
"166","Alpha","Germany","2020-04",0,0,0,2020-04-01
"167","Alpha","Germany","2020-05",0,0,0,2020-05-01
"168","Alpha","Germany","2020-06",0,0,0,2020-06-01
"169","Alpha","Germany","2020-07",0,0,0,2020-07-01
"170","Alpha","Germany","2020-08",0,0,0,2020-08-01
"171","Alpha","Germany","2020-09",0,877.279397406999,0,2020-09-01
"172","Alpha","Germany","2020-10",0,11175.2244724575,0,2020-10-01
"173","Alpha","Germany","2020-11",238.387004300048,110380.38537243,0.00215968628389651,2020-11-01
"174","Alpha","Germany","2020-12",10740.3128906457,1179637.30052945,0.00910475862862692,2020-12-01
"175","Alpha","Germany","2021-01",39138.2887765568,5335296.3585168,0.00733572910417242,2021-01-01
"176","Alpha","Germany","2021-02",139642.333455103,6044708.29876473,0.0231015834930595,2021-02-01
"177","Alpha","Germany","2021-03",539604.644677427,12138765.8920547,0.04445300695935,2021-03-01
"178","Alpha","Germany","2021-04",1002105.23633985,16353103.5487079,0.0612792081548965,2021-04-01
"179","Alpha","Germany","2021-05",610508.938825916,8687397.71743794,0.0702752376123475,2021-05-01
"180","Alpha","Germany","2021-06",73438.1909279476,3172245.54255729,0.0231502227500163,2021-06-01
"181","Alpha","Germany","2021-07",1799.86137921499,1614287.44673371,0.00111495717993519,2021-07-01
"182","Alpha","Germany","2021-08",774.690559628239,595076.369779067,0.00130183384683189,2021-08-01
"183","Alpha","Germany","2021-09",276.756262009161,103334.826430444,0.00267824770766367,2021-09-01
"184","Alpha","Germany","2021-10",26.5610403451821,31211.7771588029,0.000850994168324404,2021-10-01
"185","Alpha","Germany","2021-11",94.4548139404683,2095.97006049964,0.0450649633411043,2021-11-01
"186","Alpha","Germany","2021-12",67.193720791111,3133.96724214541,0.0214404668585854,2021-12-01
"187","Alpha","Germany","2022-01",0,2053.66079719521,0,2022-01-01
"188","Alpha","Germany","2022-02",0,753.226031445786,0,2022-02-01
"189","Alpha","Germany","2022-03",0,1683.11485378036,0,2022-03-01
"190","Alpha","India","2020-01",0,0,0,2020-01-01
"191","Alpha","India","2020-02",0,0,0,2020-02-01
"192","Alpha","India","2020-03",0,0,0,2020-03-01
"193","Alpha","India","2020-04",0,0,0,2020-04-01
"194","Alpha","India","2020-05",0,0,0,2020-05-01
"195","Alpha","India","2020-06",0,0,0,2020-06-01
"196","Alpha","India","2020-07",0,0,0,2020-07-01
"197","Alpha","India","2020-08",0,0,0,2020-08-01
"198","Alpha","India","2020-09",0,877.279397406999,0,2020-09-01
"199","Alpha","India","2020-10",1758.27706161003,11175.2244724575,0.157337068793875,2020-10-01
"200","Alpha","India","2020-11",2472.15466896624,110380.38537243,0.0223966845252899,2020-11-01
"201","Alpha","India","2020-12",18130.988550827,1179637.30052945,0.0153699688393113,2020-12-01
"202","Alpha","India","2021-01",14302.9377534889,5335296.3585168,0.00268081410897765,2021-01-01
"203","Alpha","India","2021-02",34536.6893044225,6044708.29876473,0.00571354110031748,2021-02-01
"204","Alpha","India","2021-03",286208.757549582,12138765.8920547,0.0235780770545148,2021-03-01
"205","Alpha","India","2021-04",757054.143779417,16353103.5487079,0.0462942181907257,2021-04-01
"206","Alpha","India","2021-05",185737.298091538,8687397.71743794,0.0213800845929632,2021-05-01
"207","Alpha","India","2021-06",7307.88433441956,3172245.54255729,0.00230369441343066,2021-06-01
"208","Alpha","India","2021-07",788.250640094284,1614287.44673371,0.000488296332656988,2021-07-01
"209","Alpha","India","2021-08",361.393732977556,595076.369779067,0.000607306475825497,2021-08-01
"210","Alpha","India","2021-09",546.278280178238,103334.826430444,0.00528648761553728,2021-09-01
"211","Alpha","India","2021-10",159.725468173786,31211.7771588029,0.00511747432262879,2021-10-01
"212","Alpha","India","2021-11",64.0238015956544,2095.97006049964,0.0305461431927098,2021-11-01
"213","Alpha","India","2021-12",19.3450242717645,3133.96724214541,0.00617269511040632,2021-12-01
"214","Alpha","India","2022-01",0,2053.66079719521,0,2022-01-01
"215","Alpha","India","2022-02",0,753.226031445786,0,2022-02-01
"216","Alpha","India","2022-03",0,1683.11485378036,0,2022-03-01
"217","Alpha","Japan","2020-01",0,0,0,2020-01-01
"218","Alpha","Japan","2020-02",0,0,0,2020-02-01
"219","Alpha","Japan","2020-03",0,0,0,2020-03-01
"220","Alpha","Japan","2020-04",0,0,0,2020-04-01
"221","Alpha","Japan","2020-05",0,0,0,2020-05-01
"222","Alpha","Japan","2020-06",0,0,0,2020-06-01
"223","Alpha","Japan","2020-07",0,0,0,2020-07-01
"224","Alpha","Japan","2020-08",0,0,0,2020-08-01
"225","Alpha","Japan","2020-09",0,877.279397406999,0,2020-09-01
"226","Alpha","Japan","2020-10",0,11175.2244724575,0,2020-10-01
"227","Alpha","Japan","2020-11",0,110380.38537243,0,2020-11-01
"228","Alpha","Japan","2020-12",416.72017093902,1179637.30052945,0.000353261270012388,2020-12-01
"229","Alpha","Japan","2021-01",1917.44703617773,5335296.3585168,0.000359389039957806,2021-01-01
"230","Alpha","Japan","2021-02",3168.92054462443,6044708.29876473,0.000524247058418356,2021-02-01
"231","Alpha","Japan","2021-03",11832.3886999162,12138765.8920547,0.000974760433238193,2021-03-01
"232","Alpha","Japan","2021-04",100963.528310712,16353103.5487079,0.00617396740685896,2021-04-01
"233","Alpha","Japan","2021-05",239410.427927659,8687397.71743794,0.0275583593286051,2021-05-01
"234","Alpha","Japan","2021-06",101384.451066077,3172245.54255729,0.0319598371897614,2021-06-01
"235","Alpha","Japan","2021-07",84516.0493597452,1614287.44673371,0.0523550186373263,2021-07-01
"236","Alpha","Japan","2021-08",67883.4162516253,595076.369779067,0.11407513337629,2021-08-01
"237","Alpha","Japan","2021-09",4834.76591999586,103334.826430444,0.046787381244117,2021-09-01
"238","Alpha","Japan","2021-10",11.0591648116506,31211.7771588029,0.000354326661868132,2021-10-01
"239","Alpha","Japan","2021-11",0,2095.97006049964,0,2021-11-01
"240","Alpha","Japan","2021-12",0,3133.96724214541,0,2021-12-01
"241","Alpha","Japan","2022-01",0,2053.66079719521,0,2022-01-01
"242","Alpha","Japan","2022-02",0,753.226031445786,0,2022-02-01
"243","Alpha","Japan","2022-03",0,1683.11485378036,0,2022-03-01
"244","Alpha","North America","2020-01",0,0,0,2020-01-01
"245","Alpha","North America","2020-02",0,0,0,2020-02-01
"246","Alpha","North America","2020-03",0,0,0,2020-03-01
"247","Alpha","North America","2020-04",0,0,0,2020-04-01
"248","Alpha","North America","2020-05",0,0,0,2020-05-01
"249","Alpha","North America","2020-06",0,0,0,2020-06-01
"250","Alpha","North America","2020-07",0,0,0,2020-07-01
"251","Alpha","North America","2020-08",0,0,0,2020-08-01
"252","Alpha","North America","2020-09",0,877.279397406999,0,2020-09-01
"253","Alpha","North America","2020-10",0,11175.2244724575,0,2020-10-01
"254","Alpha","North America","2020-11",0,110380.38537243,0,2020-11-01
"255","Alpha","North America","2020-12",9643.13936184837,1179637.30052945,0.0081746646681317,2020-12-01
"256","Alpha","North America","2021-01",25021.4251505735,5335296.3585168,0.00468979105736674,2021-01-01
"257","Alpha","North America","2021-02",19289.0569947866,6044708.29876473,0.00319106498467898,2021-02-01
"258","Alpha","North America","2021-03",44828.5114622624,12138765.8920547,0.00369300403854106,2021-03-01
"259","Alpha","North America","2021-04",129085.278235639,16353103.5487079,0.0078936256870848,2021-04-01
"260","Alpha","North America","2021-05",119755.109381062,8687397.71743794,0.0137849230893022,2021-05-01
"261","Alpha","North America","2021-06",95287.0696325421,3172245.54255729,0.0300377345808253,2021-06-01
"262","Alpha","North America","2021-07",71565.8653804701,1614287.44673371,0.0443327893834979,2021-07-01
"263","Alpha","North America","2021-08",22410.3893413743,595076.369779067,0.0376596861839676,2021-08-01
"264","Alpha","North America","2021-09",1546.35808833867,103334.826430444,0.0149645394660777,2021-09-01
"265","Alpha","North America","2021-10",105.393009782619,31211.7771588029,0.0033767064671258,2021-10-01
"266","Alpha","North America","2021-11",17.8548906048906,2095.97006049964,0.00851867635963958,2021-11-01
"267","Alpha","North America","2021-12",43.6840211955397,3133.96724214541,0.0139388888971395,2021-12-01
"268","Alpha","North America","2022-01",0,2053.66079719521,0,2022-01-01
"269","Alpha","North America","2022-02",0,753.226031445786,0,2022-02-01
"270","Alpha","North America","2022-03",0,1683.11485378036,0,2022-03-01
"271","Alpha","Oceania","2020-01",0,0,0,2020-01-01
"272","Alpha","Oceania","2020-02",0,0,0,2020-02-01
"273","Alpha","Oceania","2020-03",0,0,0,2020-03-01
"274","Alpha","Oceania","2020-04",0,0,0,2020-04-01
"275","Alpha","Oceania","2020-05",0,0,0,2020-05-01
"276","Alpha","Oceania","2020-06",0,0,0,2020-06-01
"277","Alpha","Oceania","2020-07",0,0,0,2020-07-01
"278","Alpha","Oceania","2020-08",0,0,0,2020-08-01
"279","Alpha","Oceania","2020-09",0,877.279397406999,0,2020-09-01
"280","Alpha","Oceania","2020-10",0,11175.2244724575,0,2020-10-01
"281","Alpha","Oceania","2020-11",0.942857142857144,110380.38537243,8.54189029759126e-06,2020-11-01
"282","Alpha","Oceania","2020-12",40.5588166467327,1179637.30052945,3.43824467304729e-05,2020-12-01
"283","Alpha","Oceania","2021-01",175.265791725363,5335296.3585168,3.28502448501448e-05,2021-01-01
"284","Alpha","Oceania","2021-02",203.822751662891,6044708.29876473,3.37192039034445e-05,2021-02-01
"285","Alpha","Oceania","2021-03",643.915908736558,12138765.8920547,5.30462416412551e-05,2021-03-01
"286","Alpha","Oceania","2021-04",1758.46517545317,16353103.5487079,0.000107530975402654,2021-04-01
"287","Alpha","Oceania","2021-05",1055.45267476241,8687397.71743794,0.000121492385762866,2021-05-01
"288","Alpha","Oceania","2021-06",626.581759038342,3172245.54255729,0.000197519943091551,2021-06-01
"289","Alpha","Oceania","2021-07",506.271025907978,1614287.44673371,0.000313618883013895,2021-07-01
"290","Alpha","Oceania","2021-08",82.9904260493602,595076.369779067,0.000139461807364611,2021-08-01
"291","Alpha","Oceania","2021-09",0,103334.826430444,0,2021-09-01
"292","Alpha","Oceania","2021-10",0,31211.7771588029,0,2021-10-01
"293","Alpha","Oceania","2021-11",0,2095.97006049964,0,2021-11-01
"294","Alpha","Oceania","2021-12",0,3133.96724214541,0,2021-12-01
"295","Alpha","Oceania","2022-01",0,2053.66079719521,0,2022-01-01
"296","Alpha","Oceania","2022-02",0,753.226031445786,0,2022-02-01
"297","Alpha","Oceania","2022-03",0,1683.11485378036,0,2022-03-01
"298","Alpha","South Africa","2020-01",0,0,0,2020-01-01
"299","Alpha","South Africa","2020-02",0,0,0,2020-02-01
"300","Alpha","South Africa","2020-03",0,0,0,2020-03-01
"301","Alpha","South Africa","2020-04",0,0,0,2020-04-01
"302","Alpha","South Africa","2020-05",0,0,0,2020-05-01
"303","Alpha","South Africa","2020-06",0,0,0,2020-06-01
"304","Alpha","South Africa","2020-07",0,0,0,2020-07-01
"305","Alpha","South Africa","2020-08",0,0,0,2020-08-01
"306","Alpha","South Africa","2020-09",0,877.279397406999,0,2020-09-01
"307","Alpha","South Africa","2020-10",0,11175.2244724575,0,2020-10-01
"308","Alpha","South Africa","2020-11",0,110380.38537243,0,2020-11-01
"309","Alpha","South Africa","2020-12",0,1179637.30052945,0,2020-12-01
"310","Alpha","South Africa","2021-01",521.556924388373,5335296.3585168,9.77559425646158e-05,2021-01-01
"311","Alpha","South Africa","2021-02",532.179751152354,6044708.29876473,8.80406009436563e-05,2021-02-01
"312","Alpha","South Africa","2021-03",1202.02113491187,12138765.8920547,9.90233394070678e-05,2021-03-01
"313","Alpha","South Africa","2021-04",817.417139747386,16353103.5487079,4.9985443883034e-05,2021-04-01
"314","Alpha","South Africa","2021-05",4832.65892346362,8687397.71743794,0.000556283835579806,2021-05-01
"315","Alpha","South Africa","2021-06",10274.2611060745,3172245.54255729,0.00323879755467855,2021-06-01
"316","Alpha","South Africa","2021-07",2732.51496302181,1614287.44673371,0.00169270656756371,2021-07-01
"317","Alpha","South Africa","2021-08",138.195526930751,595076.369779067,0.000232231582279192,2021-08-01
"318","Alpha","South Africa","2021-09",33.3456092222384,103334.826430444,0.000322694781363799,2021-09-01
"319","Alpha","South Africa","2021-10",0,31211.7771588029,0,2021-10-01
"320","Alpha","South Africa","2021-11",0,2095.97006049964,0,2021-11-01
"321","Alpha","South Africa","2021-12",0,3133.96724214541,0,2021-12-01
"322","Alpha","South Africa","2022-01",0,2053.66079719521,0,2022-01-01
"323","Alpha","South Africa","2022-02",189.645996165875,753.226031445786,0.251778335119217,2022-02-01
"324","Alpha","South Africa","2022-03",0,1683.11485378036,0,2022-03-01
"325","Alpha","South America","2020-01",0,0,0,2020-01-01
"326","Alpha","South America","2020-02",0,0,0,2020-02-01
"327","Alpha","South America","2020-03",0,0,0,2020-03-01
"328","Alpha","South America","2020-04",0,0,0,2020-04-01
"329","Alpha","South America","2020-05",0,0,0,2020-05-01
"330","Alpha","South America","2020-06",0,0,0,2020-06-01
"331","Alpha","South America","2020-07",0,0,0,2020-07-01
"332","Alpha","South America","2020-08",0,0,0,2020-08-01
"333","Alpha","South America","2020-09",0,877.279397406999,0,2020-09-01
"334","Alpha","South America","2020-10",0,11175.2244724575,0,2020-10-01
"335","Alpha","South America","2020-11",0,110380.38537243,0,2020-11-01
"336","Alpha","South America","2020-12",5817.2711825657,1179637.30052945,0.00493140661112933,2020-12-01
"337","Alpha","South America","2021-01",21941.0028434155,5335296.3585168,0.00411242438452192,2021-01-01
"338","Alpha","South America","2021-02",71320.2878733688,6044708.29876473,0.0117987972865363,2021-02-01
"339","Alpha","South America","2021-03",278771.115358073,12138765.8920547,0.0229653589036214,2021-03-01
"340","Alpha","South America","2021-04",355578.779274974,16353103.5487079,0.0217438101713156,2021-04-01
"341","Alpha","South America","2021-05",274649.40727539,8687397.71743794,0.0316146924785192,2021-05-01
"342","Alpha","South America","2021-06",142092.658157336,3172245.54255729,0.0447924526178983,2021-06-01
"343","Alpha","South America","2021-07",51167.4084155471,1614287.44673371,0.0316965906654837,2021-07-01
"344","Alpha","South America","2021-08",5094.25037875326,595076.369779067,0.00856066655888989,2021-08-01
"345","Alpha","South America","2021-09",802.952758661269,103334.826430444,0.00777039829066481,2021-09-01
"346","Alpha","South America","2021-10",555.358615830914,31211.7771588029,0.0177932391675519,2021-10-01
"347","Alpha","South America","2021-11",121.27942497591,2095.97006049964,0.0578631476000185,2021-11-01
"348","Alpha","South America","2021-12",59.6554541547595,3133.96724214541,0.0190351237091813,2021-12-01
