"","REF_DATE","year","month","monthyear","Observed","MonthlyAve_exp","MonthlyAve_obs","Expected (no ban)","Observed, smooth (ban)"
"491",2019-05-06,"2019","May","May 2019",1171,1370.01848051487,1446.51612903226,1218.99375778394,1283.34506973237
"492",2019-05-07,"2019","May","May 2019",1264,1370.01848051487,1446.51612903226,1233.5823594651,1299.47250318349
"493",2019-05-08,"2019","May","May 2019",986,1370.01848051487,1446.51612903226,1248.66091922828,1316.0383612497
"494",2019-05-09,"2019","May","May 2019",1278,1370.01848051487,1446.51612903226,1264.2543039383,1333.06932097973
"495",2019-05-10,"2019","May","May 2019",1686,1370.01848051487,1446.51612903226,1280.38738046138,1350.59205942383
"496",2019-05-11,"2019","May","May 2019",1315,1370.01848051487,1446.51612903226,1297.08501565967,1368.63325362784
"497",2019-05-12,"2019","May","May 2019",1343,1370.01848051487,1446.51612903226,1314.37207639932,1387.21958064193
"498",2019-05-13,"2019","May","May 2019",1235,1370.01848051487,1446.51612903226,1332.27342954518,1406.37771751486
"499",2019-05-14,"2019","May","May 2019",1177,1370.01848051487,1446.51612903226,1350.81394196209,1426.13434129539
"500",2019-05-15,"2019","May","May 2019",1205,1370.01848051487,1446.51612903226,1370.01848051487,1446.51612903226
"501",2019-05-16,"2019","May","May 2019",1445,1370.01848051487,1446.51612903226,1389.90046142171,1467.53740786553
"502",2019-05-17,"2019","May","May 2019",1694,1370.01848051487,1446.51612903226,1410.42749830246,1489.16310528816
"503",2019-05-18,"2019","May","May 2019",1304,1370.01848051487,1446.51612903226,1431.55575413352,1511.34579888785
"504",2019-05-19,"2019","May","May 2019",1140,1370.01848051487,1446.51612903226,1453.2413918897,1534.03806625059
"505",2019-05-20,"2019","May","May 2019",1361,1370.01848051487,1446.51612903226,1475.44057454581,1557.19248496234
"506",2019-05-21,"2019","May","May 2019",1211,1370.01848051487,1446.51612903226,1498.10946507854,1580.76163261108
"507",2019-05-22,"2019","May","May 2019",1446,1370.01848051487,1446.51612903226,1521.20422645893,1604.69808677887
"508",2019-05-23,"2019","May","May 2019",1963,1370.01848051487,1446.51612903226,1544.68102166366,1628.95442505364
"509",2019-05-24,"2019","May","May 2019",2448,1370.01848051487,1446.51612903226,1568.49601366751,1653.48322502136
"510",2019-05-25,"2019","May","May 2019",2222,1370.01848051487,1446.51612903226,1592.60536544529,1678.23706426802
"511",2019-05-26,"2019","May","May 2019",1526,1370.01848051487,1446.51612903226,1616.9652399718,1703.16852037961
"512",2019-05-27,"2019","May","May 2019",1526,1370.01848051487,1446.51612903226,1641.5318002239,1728.23017094419
"513",2019-05-28,"2019","May","May 2019",1698,1370.01848051487,1446.51612903226,1666.26120917229,1753.37459354359
"514",2019-05-29,"2019","May","May 2019",1578,1370.01848051487,1446.51612903226,1691.10962979382,1778.55436576585
"515",2019-05-30,"2019","May","May 2019",1665,1370.01848051487,1446.51612903226,1716.03322506329,1803.72206519698
"516",2019-05-31,"2019","May","May 2019",2138,1370.01848051487,1446.51612903226,1740.98815795549,1828.83026942294
"517",2019-06-01,"2019","Jun","Jun 2019",2207,2089.26348893748,2166.06666666667,1765.93059144524,1853.83155602973
"518",2019-06-02,"2019","Jun","Jun 2019",2146,2089.26348893748,2166.06666666667,1790.81668850939,1878.67850260538
"519",2019-06-03,"2019","Jun","Jun 2019",2200,2089.26348893748,2166.06666666667,1815.60261211861,1903.32368673174
"520",2019-06-04,"2019","Jun","Jun 2019",2042,2089.26348893748,2166.06666666667,1840.24452524978,1927.71968599688
"521",2019-06-05,"2019","Jun","Jun 2019",2332,2089.26348893748,2166.06666666667,1864.69859087769,1951.81907798677
"522",2019-06-06,"2019","Jun","Jun 2019",2191,2089.26348893748,2166.06666666667,1888.92097197715,1975.57444028741
"523",2019-06-07,"2019","Jun","Jun 2019",2465,2089.26348893748,2166.06666666667,1912.86783152493,1998.93835048668
"524",2019-06-08,"2019","Jun","Jun 2019",2272,2089.26348893748,2166.06666666667,1936.49533249186,2021.8633861667
"525",2019-06-09,"2019","Jun","Jun 2019",2043,2089.26348893748,2166.06666666667,1959.75963785474,2044.30212491541
"526",2019-06-10,"2019","Jun","Jun 2019",1969,2089.26348893748,2166.06666666667,1982.61691058836,2066.20714431879
"527",2019-06-11,"2019","Jun","Jun 2019",1732,2089.26348893748,2166.06666666667,2005.02331366754,2087.53102196282
"528",2019-06-12,"2019","Jun","Jun 2019",1841,2089.26348893748,2166.06666666667,2026.93501006708,2108.22633543349
"529",2019-06-13,"2019","Jun","Jun 2019",1834,2089.26348893748,2166.06666666667,2048.30816276352,2128.24566231841
"530",2019-06-14,"2019","Jun","Jun 2019",2276,2089.26348893748,2166.06666666667,2069.09893472813,2147.54158020025
"531",2019-06-15,"2019","Jun","Jun 2019",2087,2089.26348893748,2166.06666666667,2089.26348893748,2166.06666666667
"532",2019-06-16,"2019","Jun","Jun 2019",1882,2089.26348893748,2166.06666666667,2108.76747063261,2183.78525534685
"533",2019-06-17,"2019","Jun","Jun 2019",1788,2089.26348893748,2166.06666666667,2127.61445411933,2200.70870404273
"534",2019-06-18,"2019","Jun","Jun 2019",2143,2089.26348893748,2166.06666666667,2145.81749596968,2216.86012659946
"535",2019-06-19,"2019","Jun","Jun 2019",2221,2089.26348893748,2166.06666666667,2163.38965275712,2232.26263686341
"536",2019-06-20,"2019","Jun","Jun 2019",2148,2089.26348893748,2166.06666666667,2180.34398105079,2246.93934867718
"537",2019-06-21,"2019","Jun","Jun 2019",2394,2089.26348893748,2166.06666666667,2196.6935374242,2260.9133758872
"538",2019-06-22,"2019","Jun","Jun 2019",2244,2089.26348893748,2166.06666666667,2212.45137844938,2274.20783233861
"539",2019-06-23,"2019","Jun","Jun 2019",1958,2089.26348893748,2166.06666666667,2227.63056069838,2286.84583187654
"540",2019-06-24,"2019","Jun","Jun 2019",2101,2089.26348893748,2166.06666666667,2242.24414074441,2298.85048834712
"541",2019-06-25,"2019","Jun","Jun 2019",2151,2089.26348893748,2166.06666666667,2256.30517515708,2310.24491559348
"542",2019-06-26,"2019","Jun","Jun 2019",2215,2089.26348893748,2166.06666666667,2269.82672050968,2321.05222746178
"543",2019-06-27,"2019","Jun","Jun 2019",2554,2089.26348893748,2166.06666666667,2282.82183337424,2331.29553779715
"544",2019-06-28,"2019","Jun","Jun 2019",2854,2089.26348893748,2166.06666666667,2295.30357032278,2340.99796044474
"545",2019-06-29,"2019","Jun","Jun 2019",2565,2089.26348893748,2166.06666666667,2307.28498792736,2350.18260924969
"546",2019-06-30,"2019","Jun","Jun 2019",2127,2089.26348893748,2166.06666666667,2318.77914276093,2358.87259805782
"547",2019-07-01,"2019","Jul","Jul 2019",2090,2441.59840160296,2445.58064516129,2329.79909139363,2367.09104071284
"548",2019-07-02,"2019","Jul","Jul 2019",2205,2441.59840160296,2445.58064516129,2340.35789039846,2374.86105106062
"549",2019-07-03,"2019","Jul","Jul 2019",2548,2441.59840160296,2445.58064516129,2350.46859634747,2382.20574294631
"550",2019-07-04,"2019","Jul","Jul 2019",2710,2441.59840160296,2445.58064516129,2360.14426581268,2389.14823021503
"551",2019-07-05,"2019","Jul","Jul 2019",1363,2441.59840160296,2445.58064516129,2369.39795536614,2395.71162671193
"552",2019-07-06,"2019","Jul","Jul 2019",2156,2441.59840160296,2445.58064516129,2378.24272158059,2401.91904628264
"553",2019-07-07,"2019","Jul","Jul 2019",2179,2441.59840160296,2445.58064516129,2386.69162102662,2407.79360277127
"554",2019-07-08,"2019","Jul","Jul 2019",2327,2441.59840160296,2445.58064516129,2394.75771027699,2413.35841002349
"555",2019-07-09,"2019","Jul","Jul 2019",1600,2441.59840160296,2445.58064516129,2402.45404590375,2418.63658188443
"556",2019-07-10,"2019","Jul","Jul 2019",2396,2441.59840160296,2445.58064516129,2409.79368447894,2423.65123219923
"557",2019-07-11,"2019","Jul","Jul 2019",2612,2441.59840160296,2445.58064516129,2416.78968257459,2428.42547481304
"558",2019-07-12,"2019","Jul","Jul 2019",2461,2441.59840160296,2445.58064516129,2423.45509676327,2432.98242357134
"559",2019-07-13,"2019","Jul","Jul 2019",2242,2441.59840160296,2445.58064516129,2429.80298361592,2437.34519231854
"560",2019-07-14,"2019","Jul","Jul 2019",2101,2441.59840160296,2445.58064516129,2435.84639970514,2441.53689490014
"561",2019-07-15,"2019","Jul","Jul 2019",1739,2441.59840160296,2445.58064516129,2441.59840160296,2445.58064516129
"562",2019-07-16,"2019","Jul","Jul 2019",2085,2441.59840160296,2445.58064516129,2447.06826338425,2449.49393984428
"563",2019-07-17,"2019","Jul","Jul 2019",2577,2441.59840160296,2445.58064516129,2452.25012913563,2453.27180728036
"564",2019-07-18,"2019","Jul","Jul 2019",2334,2441.59840160296,2445.58064516129,2457.13436044525,2456.90365869699
"565",2019-07-19,"2019","Jul","Jul 2019",2988,2441.59840160296,2445.58064516129,2461.71131890259,2460.37890532257
"566",2019-07-20,"2019","Jul","Jul 2019",3113,2441.59840160296,2445.58064516129,2465.97136609666,2463.68695838521
"567",2019-07-21,"2019","Jul","Jul 2019",2285,2441.59840160296,2445.58064516129,2469.90486361649,2466.81722911299
"568",2019-07-22,"2019","Jul","Jul 2019",2723,2441.59840160296,2445.58064516129,2473.5021730511,2469.759128734
"569",2019-07-23,"2019","Jul","Jul 2019",2864,2441.59840160296,2445.58064516129,2476.75365598978,2472.50206847656
"570",2019-07-24,"2019","Jul","Jul 2019",3396,2441.59840160296,2445.58064516129,2479.64967402101,2475.03545956829
"571",2019-07-25,"2019","Jul","Jul 2019",3032,2441.59840160296,2445.58064516129,2482.18058873408,2477.34871323754
"572",2019-07-26,"2019","Jul","Jul 2019",3691,2441.59840160296,2445.58064516129,2484.33676171804,2479.43124071239
"573",2019-07-27,"2019","Jul","Jul 2019",3042,2441.59840160296,2445.58064516129,2486.1085545619,2481.27245322093
"574",2019-07-28,"2019","Jul","Jul 2019",1079,2441.59840160296,2445.58064516129,2487.48632885469,2482.86176199125
"575",2019-07-29,"2019","Jul","Jul 2019",2503,2441.59840160296,2445.58064516129,2488.46044618549,2484.18857825155
"576",2019-07-30,"2019","Jul","Jul 2019",2577,2441.59840160296,2445.58064516129,2489.02126814317,2485.24231322969
"577",2019-07-31,"2019","Jul","Jul 2019",2795,2441.59840160296,2445.58064516129,2489.15915631684,2486.0123781539
"578",2019-08-01,"2019","Aug","Aug 2019",3288,2433.92130537614,2456.32258064516,2488.86447229554,2486.48818425225
"579",2019-08-02,"2019","Aug","Aug 2019",3105,2433.92130537614,2456.32258064516,2488.12757766829,2486.65914275284
"580",2019-08-03,"2019","Aug","Aug 2019",3050,2433.92130537614,2456.32258064516,2486.93883402398,2486.51466488375
