"","REF_DATE","year","month","monthyear","Observed","MonthlyAve_exp","MonthlyAve_obs","Expected (no ban)","Observed, smooth (ban)"
"178",2018-06-27,"2018","Jun","Jun 2018",448,405.27012144396,400.266666666667,361.129727931806,357.096710652795
"179",2018-06-28,"2018","Jun","Jun 2018",450,405.27012144396,400.266666666667,356.113679394767,352.230730456981
"180",2018-06-29,"2018","Jun","Jun 2018",315,405.27012144396,400.266666666667,350.975425661797,347.257739355339
"181",2018-06-30,"2018","Jun","Jun 2018",311,405.27012144396,400.266666666667,345.732879324901,342.196624588331
"182",2018-07-01,"2018","Jul","Jul 2018",311,266.760134721495,268.548387096774,340.403952977395,337.066273397682
"183",2018-07-02,"2018","Jul","Jul 2018",310,266.760134721495,268.548387096774,335.006559211294,331.885573023859
"184",2018-07-03,"2018","Jul","Jul 2018",279,266.760134721495,268.548387096774,329.558610619043,326.673410707745
"185",2018-07-04,"2018","Jul","Jul 2018",335,266.760134721495,268.548387096774,324.078019793086,321.448673690224
"186",2018-07-05,"2018","Jul","Jul 2018",339,266.760134721495,268.548387096774,318.582699325869,316.230249212181
"187",2018-07-06,"2018","Jul","Jul 2018",293,266.760134721495,268.548387096774,313.09056180938,311.03702451407
"188",2018-07-07,"2018","Jul","Jul 2018",323,266.760134721495,268.548387096774,307.619519836979,305.887886837638
"189",2018-07-08,"2018","Jul","Jul 2018",299,266.760134721495,268.548387096774,302.187486000654,300.801723423335
"190",2018-07-09,"2018","Jul","Jul 2018",271,266.760134721495,268.548387096774,296.812372892849,295.797421512047
"191",2018-07-10,"2018","Jul","Jul 2018",300,266.760134721495,268.548387096774,291.51209310601,290.893868344657
"192",2018-07-11,"2018","Jul","Jul 2018",310,266.760134721495,268.548387096774,286.304559232582,286.109951162048
"193",2018-07-12,"2018","Jul","Jul 2018",316,266.760134721495,268.548387096774,281.207683864591,281.464557204726
"194",2018-07-13,"2018","Jul","Jul 2018",221,266.760134721495,268.548387096774,276.23937959533,276.976573714346
"195",2018-07-14,"2018","Jul","Jul 2018",247,266.760134721495,268.548387096774,271.417559016816,272.664887931401
"196",2018-07-15,"2018","Jul","Jul 2018",251,266.760134721495,268.548387096774,266.760134721495,268.548387096774
"197",2018-07-16,"2018","Jul","Jul 2018",232,266.760134721495,268.548387096774,262.281908954578,264.642036809246
"198",2018-07-17,"2018","Jul","Jul 2018",304,266.760134721495,268.548387096774,257.985242572008,260.945116098883
"199",2018-07-18,"2018","Jul","Jul 2018",303,266.760134721495,268.548387096774,253.869386083555,257.452982354558
"200",2018-07-19,"2018","Jul","Jul 2018",315,266.760134721495,268.548387096774,249.933589997912,254.160992964217
"201",2018-07-20,"2018","Jul","Jul 2018",177,266.760134721495,268.548387096774,246.177104824139,251.06450531612
"202",2018-07-21,"2018","Jul","Jul 2018",287,266.760134721495,268.548387096774,242.599181071292,248.158876798529
"203",2018-07-22,"2018","Jul","Jul 2018",198,266.760134721495,268.548387096774,239.199069248431,245.439464799704
"204",2018-07-23,"2018","Jul","Jul 2018",206,266.760134721495,268.548387096774,235.976019864353,242.901626707702
"205",2018-07-24,"2018","Jul","Jul 2018",258,266.760134721495,268.548387096774,232.92928342865,240.540719911204
"206",2018-07-25,"2018","Jul","Jul 2018",256,266.760134721495,268.548387096774,230.058110450107,238.352101798254
"207",2018-07-26,"2018","Jul","Jul 2018",242,266.760134721495,268.548387096774,227.361751437781,236.331129757112
"208",2018-07-27,"2018","Jul","Jul 2018",210,266.760134721495,268.548387096774,224.83945690073,234.473161176039
"209",2018-07-28,"2018","Jul","Jul 2018",202,266.760134721495,268.548387096774,222.490477348012,232.773553443295
"210",2018-07-29,"2018","Jul","Jul 2018",286,266.760134721495,268.548387096774,220.314063288513,231.227663947019
"211",2018-07-30,"2018","Jul","Jul 2018",219,266.760134721495,268.548387096774,218.30946523165,229.830850075728
"212",2018-07-31,"2018","Jul","Jul 2018",225,266.760134721495,268.548387096774,216.475933686295,228.578469217547
"213",2018-08-01,"2018","Aug","Aug 2018",206,208.991288046499,223.967741935484,214.812719161505,227.465878760739
"214",2018-08-02,"2018","Aug","Aug 2018",228,208.991288046499,223.967741935484,213.319072166339,226.488436093562
"215",2018-08-03,"2018","Aug","Aug 2018",229,208.991288046499,223.967741935484,211.994243209751,225.641498604213
"216",2018-08-04,"2018","Aug","Aug 2018",224,208.991288046499,223.967741935484,210.837482801019,224.920423681093
"217",2018-08-05,"2018","Aug","Aug 2018",169,208.991288046499,223.967741935484,209.848041449085,224.320568712386
"218",2018-08-06,"2018","Aug","Aug 2018",200,208.991288046499,223.967741935484,209.025169663007,223.837291086354
"219",2018-08-07,"2018","Aug","Aug 2018",206,208.991288046499,223.967741935484,208.368117951842,223.465948191257
"220",2018-08-08,"2018","Aug","Aug 2018",232,208.991288046499,223.967741935484,207.876136824649,223.201897415356
"221",2018-08-09,"2018","Aug","Aug 2018",249,208.991288046499,223.967741935484,207.548476790465,223.040496146901
"222",2018-08-10,"2018","Aug","Aug 2018",217,208.991288046499,223.967741935484,207.384388358403,222.977101774181
"223",2018-08-11,"2018","Aug","Aug 2018",202,208.991288046499,223.967741935484,207.383122037487,223.007071685438
"224",2018-08-12,"2018","Aug","Aug 2018",278,208.991288046499,223.967741935484,207.543928336774,223.125763268933
"225",2018-08-13,"2018","Aug","Aug 2018",215,208.991288046499,223.967741935484,207.866057765323,223.328533912926
"226",2018-08-14,"2018","Aug","Aug 2018",177,208.991288046499,223.967741935484,208.348760832192,223.610741005679
"227",2018-08-15,"2018","Aug","Aug 2018",284,208.991288046499,223.967741935484,208.991288046499,223.967741935484
"228",2018-08-16,"2018","Aug","Aug 2018",243,208.991288046499,223.967741935484,209.790842969506,224.394406166082
"229",2018-08-17,"2018","Aug","Aug 2018",181,208.991288046499,223.967741935484,210.736441371874,224.883651463457
"230",2018-08-18,"2018","Aug","Aug 2018",290,208.991288046499,223.967741935484,211.815052076528,225.427907669108
"231",2018-08-19,"2018","Aug","Aug 2018",188,208.991288046499,223.967741935484,213.013643906392,226.019604624531
"232",2018-08-20,"2018","Aug","Aug 2018",218,208.991288046499,223.967741935484,214.319185684504,226.651172171279
"233",2018-08-21,"2018","Aug","Aug 2018",237,208.991288046499,223.967741935484,215.718646233572,227.315040150743
"234",2018-08-22,"2018","Aug","Aug 2018",293,208.991288046499,223.967741935484,217.198994376624,228.003638404471
"235",2018-08-23,"2018","Aug","Aug 2018",284,208.991288046499,223.967741935484,218.747198936585,228.709396773962
"236",2018-08-24,"2018","Aug","Aug 2018",179,208.991288046499,223.967741935484,220.35022873638,229.424745100713
"237",2018-08-25,"2018","Aug","Aug 2018",248,208.991288046499,223.967741935484,221.995052598935,230.142113226221
"238",2018-08-26,"2018","Aug","Aug 2018",175,208.991288046499,223.967741935484,223.668639347313,230.853930992043
"239",2018-08-27,"2018","Aug","Aug 2018",233,208.991288046499,223.967741935484,225.357957804161,231.552628239557
"240",2018-08-28,"2018","Aug","Aug 2018",230,208.991288046499,223.967741935484,227.049976792541,232.230634810321
"241",2018-08-29,"2018","Aug","Aug 2018",237,208.991288046499,223.967741935484,228.73166513538,232.880380545832
"242",2018-08-30,"2018","Aug","Aug 2018",222,208.991288046499,223.967741935484,230.3899916556,233.494295287587
"243",2018-08-31,"2018","Aug","Aug 2018",169,208.991288046499,223.967741935484,232.011925176129,234.064808877084
"244",2018-09-01,"2018","Sep","Sep 2018",205,243.11256760974,232.266666666667,233.584434520017,234.584351155862
"245",2018-09-02,"2018","Sep","Sep 2018",182,243.11256760974,232.266666666667,235.09448850993,235.045351965331
