"","REF_DATE","year","month","monthyear","Observed","MonthlyAve_exp","MonthlyAve_obs","Expected (no ban)","Observed, smooth (ban)"
"1550",2022-03-30,"2022","Mar","Mar 2022",16,14.9557657605874,16.1935483870968,17.5413745024005,20.0011903286314
"1551",2022-03-31,"2022","Mar","Mar 2022",19,14.9557657605874,16.1935483870968,17.7282092597265,20.2562290946909
"1552",2022-04-01,"2022","Apr","Apr 2022",18,20.0656044383941,23.2,17.9137347782124,20.5073055956046
"1553",2022-04-02,"2022","Apr","Apr 2022",18,20.0656044383941,23.2,18.0974010265845,20.7536942264469
"1554",2022-04-03,"2022","Apr","Apr 2022",14,20.0656044383941,23.2,18.2786579735533,20.9946693822707
"1555",2022-04-04,"2022","Apr","Apr 2022",25,20.0656044383941,23.2,18.4569555878294,21.2295054581289
"1556",2022-04-05,"2022","Apr","Apr 2022",17,20.0656044383941,23.2,18.6317438381233,21.4574768490745
"1557",2022-04-06,"2022","Apr","Apr 2022",22,20.0656044383941,23.2,18.8024726931598,21.6778579501783
"1558",2022-04-07,"2022","Apr","Apr 2022",28,20.0656044383941,23.2,18.9685921216209,21.8899231564567
"1559",2022-04-08,"2022","Apr","Apr 2022",40,20.0656044383941,23.2,19.1295520922316,22.0929468629811
"1560",2022-04-09,"2022","Apr","Apr 2022",16,20.0656044383941,23.2,19.2848025737025,22.2862034648047
"1561",2022-04-10,"2022","Apr","Apr 2022",13,20.0656044383941,23.2,19.4337935347443,22.4689673569802
"1562",2022-04-11,"2022","Apr","Apr 2022",41,20.0656044383941,23.2,19.5759749440789,22.6405129345744
"1563",2022-04-12,"2022","Apr","Apr 2022",22,20.0656044383941,23.2,19.7107967703933,22.8001145926117
"1564",2022-04-13,"2022","Apr","Apr 2022",33,20.0656044383941,23.2,19.8377089824103,22.9470467261598
"1565",2022-04-14,"2022","Apr","Apr 2022",49,20.0656044383941,23.2,19.9561615488404,23.0805837302716
"1566",2022-04-15,"2022","Apr","Apr 2022",24,20.0656044383941,23.2,20.0656044383941,23.2
"1567",2022-04-16,"2022","Apr","Apr 2022",29,20.0656044383941,23.2,20.1660145074614,23.3051026212844
